geometry,id,S_US_Inundation_Ar,S_DS_Inundation_Ar,S_Lev_Inundation_Ar,S_Inc_Flood_Scen_Ar,dist_to_S_Levee_Ln,dist_to_S_RM_Dams_Pt,elevation_m,longitude,latitude
POINT (-77.88299999999963 34.30199999999974),13517,False,False,False,False,1000000.0,1000000.0,0,-77.88299999999963,34.30199999999974
POINT (-77.88199999999962 34.30199999999974),13518,False,False,False,False,1000000.0,1000000.0,0,-77.88199999999962,34.30199999999974
POINT (-77.88099999999962 34.30199999999974),13519,False,False,False,False,1000000.0,1000000.0,0,-77.88099999999962,34.30199999999974
POINT (-77.87999999999961 34.30199999999974),13520,False,False,False,False,1000000.0,1000000.0,0,-77.87999999999961,34.30199999999974
POINT (-77.8789999999996 34.30199999999974),13521,False,False,False,False,1000000.0,1000000.0,0,-77.8789999999996,34.30199999999974
POINT (-77.8779999999996 34.30199999999974),13522,False,False,False,False,1000000.0,1000000.0,0,-77.8779999999996,34.30199999999974
POINT (-77.8769999999996 34.30199999999974),13523,False,False,False,False,1000000.0,1000000.0,0,-77.8769999999996,34.30199999999974
POINT (-77.87599999999959 34.30199999999974),13524,False,False,False,False,1000000.0,1000000.0,0,-77.87599999999959,34.30199999999974
POINT (-77.87499999999959 34.30199999999974),13525,False,False,False,False,1000000.0,1000000.0,0,-77.87499999999959,34.30199999999974
POINT (-77.87399999999958 34.30199999999974),13526,False,False,False,False,1000000.0,1000000.0,0,-77.87399999999958,34.30199999999974
POINT (-77.87299999999958 34.30199999999974),13527,False,False,False,False,1000000.0,1000000.0,0,-77.87299999999958,34.30199999999974
POINT (-77.87199999999957 34.30199999999974),13528,False,False,False,False,1000000.0,1000000.0,0,-77.87199999999957,34.30199999999974
POINT (-77.87099999999957 34.30199999999974),13529,False,False,False,False,1000000.0,1000000.0,0,-77.87099999999957,34.30199999999974
POINT (-77.86999999999956 34.30199999999974),13530,False,False,False,False,1000000.0,1000000.0,0,-77.86999999999956,34.30199999999974
POINT (-77.86899999999956 34.30199999999974),13531,False,False,False,False,1000000.0,1000000.0,0,-77.86899999999956,34.30199999999974
POINT (-77.86799999999955 34.30199999999974),13532,False,False,False,False,1000000.0,1000000.0,0,-77.86799999999955,34.30199999999974
POINT (-77.86699999999955 34.30199999999974),13533,False,False,False,False,1000000.0,1000000.0,0,-77.86699999999955,34.30199999999974
POINT (-77.86599999999954 34.30199999999974),13534,False,False,False,False,1000000.0,1000000.0,0,-77.86599999999954,34.30199999999974
POINT (-77.86499999999954 34.30199999999974),13535,False,False,False,False,1000000.0,1000000.0,0,-77.86499999999954,34.30199999999974
POINT (-77.86399999999954 34.30199999999974),13536,False,False,False,False,1000000.0,1000000.0,0,-77.86399999999954,34.30199999999974
POINT (-77.86299999999953 34.30199999999974),13537,False,False,False,False,1000000.0,1000000.0,0,-77.86299999999953,34.30199999999974
POINT (-77.86199999999953 34.30199999999974),13538,False,False,False,False,1000000.0,1000000.0,0,-77.86199999999953,34.30199999999974
POINT (-77.86099999999952 34.30199999999974),13539,False,False,False,False,1000000.0,1000000.0,0,-77.86099999999952,34.30199999999974
POINT (-77.85999999999952 34.30199999999974),13540,False,False,False,False,1000000.0,1000000.0,0,-77.85999999999952,34.30199999999974
POINT (-77.85899999999951 34.30199999999974),13541,False,False,False,False,1000000.0,1000000.0,0,-77.85899999999951,34.30199999999974
POINT (-77.8579999999995 34.30199999999974),13542,False,False,False,False,1000000.0,1000000.0,0,-77.8579999999995,34.30199999999974
POINT (-77.8569999999995 34.30199999999974),13543,False,False,False,False,1000000.0,1000000.0,0,-77.8569999999995,34.30199999999974
POINT (-77.8559999999995 34.30199999999974),13544,False,False,False,False,1000000.0,1000000.0,0,-77.8559999999995,34.30199999999974
POINT (-77.85499999999949 34.30199999999974),13545,False,False,False,False,1000000.0,1000000.0,0,-77.85499999999949,34.30199999999974
POINT (-77.85399999999949 34.30199999999974),13546,False,False,False,False,1000000.0,1000000.0,0,-77.85399999999949,34.30199999999974
POINT (-77.85299999999948 34.30199999999974),13547,False,False,False,False,1000000.0,1000000.0,0,-77.85299999999948,34.30199999999974
POINT (-77.85199999999948 34.30199999999974),13548,False,False,False,False,1000000.0,1000000.0,0,-77.85199999999948,34.30199999999974
POINT (-77.85099999999947 34.30199999999974),13549,False,False,False,False,1000000.0,1000000.0,0,-77.85099999999947,34.30199999999974
POINT (-77.84999999999947 34.30199999999974),13550,False,False,False,False,1000000.0,1000000.0,0,-77.84999999999947,34.30199999999974
POINT (-77.84899999999946 34.30199999999974),13551,False,False,False,False,1000000.0,1000000.0,0,-77.84899999999946,34.30199999999974
POINT (-77.84799999999946 34.30199999999974),13552,False,False,False,False,1000000.0,1000000.0,0,-77.84799999999946,34.30199999999974
POINT (-77.84699999999945 34.30199999999974),13553,False,False,False,False,1000000.0,1000000.0,0,-77.84699999999945,34.30199999999974
POINT (-77.84599999999945 34.30199999999974),13554,False,False,False,False,1000000.0,1000000.0,0,-77.84599999999945,34.30199999999974
POINT (-77.84499999999944 34.30199999999974),13555,False,False,False,False,1000000.0,1000000.0,0,-77.84499999999944,34.30199999999974
POINT (-77.84399999999944 34.30199999999974),13556,False,False,False,False,1000000.0,1000000.0,0,-77.84399999999944,34.30199999999974
POINT (-77.84299999999944 34.30199999999974),13557,False,False,False,False,1000000.0,1000000.0,0,-77.84299999999944,34.30199999999974
POINT (-77.84199999999943 34.30199999999974),13558,False,False,False,False,1000000.0,1000000.0,0,-77.84199999999943,34.30199999999974
POINT (-77.84099999999943 34.30199999999974),13559,False,False,False,False,1000000.0,1000000.0,0,-77.84099999999943,34.30199999999974
POINT (-77.96 34.302999999999734),13560,False,False,False,False,1000000.0,1000000.0,0,-77.96,34.302999999999734
POINT (-77.95899999999999 34.302999999999734),13561,False,False,False,False,1000000.0,1000000.0,0,-77.95899999999999,34.302999999999734
POINT (-77.95799999999998 34.302999999999734),13562,False,False,False,False,1000000.0,1000000.0,0,-77.95799999999998,34.302999999999734
POINT (-77.95699999999998 34.302999999999734),13563,False,False,False,False,1000000.0,1000000.0,0,-77.95699999999998,34.302999999999734
POINT (-77.95599999999997 34.302999999999734),13564,False,False,False,False,1000000.0,1000000.0,0,-77.95599999999997,34.302999999999734
POINT (-77.95499999999997 34.302999999999734),13565,False,False,False,False,1000000.0,1000000.0,0,-77.95499999999997,34.302999999999734
POINT (-77.95399999999997 34.302999999999734),13566,False,False,False,False,1000000.0,1000000.0,0,-77.95399999999997,34.302999999999734
POINT (-77.95299999999996 34.302999999999734),13567,False,False,False,False,1000000.0,1000000.0,0,-77.95299999999996,34.302999999999734
POINT (-77.95199999999996 34.302999999999734),13568,False,False,False,False,1000000.0,1000000.0,0,-77.95199999999996,34.302999999999734
POINT (-77.95099999999995 34.302999999999734),13569,False,False,False,False,1000000.0,1000000.0,0,-77.95099999999995,34.302999999999734
POINT (-77.94999999999995 34.302999999999734),13570,False,False,False,False,1000000.0,1000000.0,0,-77.94999999999995,34.302999999999734
POINT (-77.94899999999994 34.302999999999734),13571,False,False,False,False,1000000.0,1000000.0,0,-77.94899999999994,34.302999999999734
POINT (-77.94799999999994 34.302999999999734),13572,False,False,False,False,1000000.0,1000000.0,0,-77.94799999999994,34.302999999999734
POINT (-77.94699999999993 34.302999999999734),13573,False,False,False,False,1000000.0,1000000.0,0,-77.94699999999993,34.302999999999734
POINT (-77.94599999999993 34.302999999999734),13574,False,False,False,False,1000000.0,1000000.0,0,-77.94599999999993,34.302999999999734
POINT (-77.94499999999992 34.302999999999734),13575,False,False,False,False,1000000.0,1000000.0,0,-77.94499999999992,34.302999999999734
POINT (-77.94399999999992 34.302999999999734),13576,False,False,False,False,1000000.0,1000000.0,0,-77.94399999999992,34.302999999999734
POINT (-77.94299999999991 34.302999999999734),13577,False,False,False,False,1000000.0,1000000.0,0,-77.94299999999991,34.302999999999734
POINT (-77.94199999999991 34.302999999999734),13578,False,False,False,False,1000000.0,1000000.0,0,-77.94199999999991,34.302999999999734
POINT (-77.9409999999999 34.302999999999734),13579,False,False,False,False,1000000.0,1000000.0,0,-77.9409999999999,34.302999999999734
POINT (-77.9399999999999 34.302999999999734),13580,False,False,False,False,1000000.0,1000000.0,0,-77.9399999999999,34.302999999999734
POINT (-77.9389999999999 34.302999999999734),13581,False,False,False,False,1000000.0,1000000.0,0,-77.9389999999999,34.302999999999734
POINT (-77.93799999999989 34.302999999999734),13582,False,False,False,False,1000000.0,1000000.0,0,-77.93799999999989,34.302999999999734
POINT (-77.93699999999988 34.302999999999734),13583,False,False,False,False,1000000.0,1000000.0,0,-77.93699999999988,34.302999999999734
POINT (-77.93599999999988 34.302999999999734),13584,False,False,False,False,1000000.0,1000000.0,0,-77.93599999999988,34.302999999999734
POINT (-77.93499999999987 34.302999999999734),13585,False,False,False,False,1000000.0,1000000.0,0,-77.93499999999987,34.302999999999734
POINT (-77.93399999999987 34.302999999999734),13586,False,False,False,False,1000000.0,1000000.0,0,-77.93399999999987,34.302999999999734
POINT (-77.93299999999986 34.302999999999734),13587,False,False,False,False,1000000.0,1000000.0,0,-77.93299999999986,34.302999999999734
POINT (-77.93199999999986 34.302999999999734),13588,False,False,False,False,1000000.0,1000000.0,0,-77.93199999999986,34.302999999999734
POINT (-77.93099999999986 34.302999999999734),13589,False,False,False,False,1000000.0,1000000.0,0,-77.93099999999986,34.302999999999734
POINT (-77.92999999999985 34.302999999999734),13590,False,False,False,False,1000000.0,1000000.0,0,-77.92999999999985,34.302999999999734
POINT (-77.92899999999985 34.302999999999734),13591,False,False,False,False,1000000.0,1000000.0,0,-77.92899999999985,34.302999999999734
POINT (-77.92799999999984 34.302999999999734),13592,False,False,False,False,1000000.0,1000000.0,0,-77.92799999999984,34.302999999999734
POINT (-77.92699999999984 34.302999999999734),13593,False,False,False,False,1000000.0,1000000.0,0,-77.92699999999984,34.302999999999734
POINT (-77.92599999999983 34.302999999999734),13594,False,False,False,False,1000000.0,1000000.0,0,-77.92599999999983,34.302999999999734
POINT (-77.92499999999983 34.302999999999734),13595,False,False,False,False,1000000.0,1000000.0,0,-77.92499999999983,34.302999999999734
POINT (-77.92399999999982 34.302999999999734),13596,False,False,False,False,1000000.0,1000000.0,0,-77.92399999999982,34.302999999999734
POINT (-77.92299999999982 34.302999999999734),13597,False,False,False,False,1000000.0,1000000.0,0,-77.92299999999982,34.302999999999734
POINT (-77.92199999999981 34.302999999999734),13598,False,False,False,False,1000000.0,1000000.0,0,-77.92199999999981,34.302999999999734
POINT (-77.92099999999981 34.302999999999734),13599,False,False,False,False,1000000.0,1000000.0,0,-77.92099999999981,34.302999999999734
POINT (-77.9199999999998 34.302999999999734),13600,False,False,False,False,1000000.0,1000000.0,0,-77.9199999999998,34.302999999999734
POINT (-77.9189999999998 34.302999999999734),13601,False,False,False,False,1000000.0,1000000.0,0,-77.9189999999998,34.302999999999734
POINT (-77.9179999999998 34.302999999999734),13602,False,False,False,False,1000000.0,1000000.0,0,-77.9179999999998,34.302999999999734
POINT (-77.91699999999979 34.302999999999734),13603,False,False,False,False,1000000.0,1000000.0,0,-77.91699999999979,34.302999999999734
POINT (-77.91599999999978 34.302999999999734),13604,False,False,False,False,1000000.0,1000000.0,0,-77.91599999999978,34.302999999999734
POINT (-77.91499999999978 34.302999999999734),13605,False,False,False,False,1000000.0,1000000.0,0,-77.91499999999978,34.302999999999734
POINT (-77.91399999999977 34.302999999999734),13606,False,False,False,False,1000000.0,1000000.0,0,-77.91399999999977,34.302999999999734
POINT (-77.91299999999977 34.302999999999734),13607,False,False,False,False,1000000.0,1000000.0,0,-77.91299999999977,34.302999999999734
POINT (-77.91199999999976 34.302999999999734),13608,False,False,False,False,1000000.0,1000000.0,0,-77.91199999999976,34.302999999999734
POINT (-77.91099999999976 34.302999999999734),13609,False,False,False,False,1000000.0,1000000.0,0,-77.91099999999976,34.302999999999734
POINT (-77.90999999999976 34.302999999999734),13610,False,False,False,False,1000000.0,1000000.0,0,-77.90999999999976,34.302999999999734
POINT (-77.90899999999975 34.302999999999734),13611,False,False,False,False,1000000.0,1000000.0,0,-77.90899999999975,34.302999999999734
POINT (-77.90799999999975 34.302999999999734),13612,False,False,False,False,1000000.0,1000000.0,0,-77.90799999999975,34.302999999999734
POINT (-77.90699999999974 34.302999999999734),13613,False,False,False,False,1000000.0,1000000.0,0,-77.90699999999974,34.302999999999734
POINT (-77.90599999999974 34.302999999999734),13614,False,False,False,False,1000000.0,1000000.0,0,-77.90599999999974,34.302999999999734
POINT (-77.90499999999973 34.302999999999734),13615,False,False,False,False,1000000.0,1000000.0,0,-77.90499999999973,34.302999999999734
POINT (-77.90399999999973 34.302999999999734),13616,False,False,False,False,1000000.0,1000000.0,0,-77.90399999999973,34.302999999999734
POINT (-77.90299999999972 34.302999999999734),13617,False,False,False,False,1000000.0,1000000.0,0,-77.90299999999972,34.302999999999734
POINT (-77.90199999999972 34.302999999999734),13618,False,False,False,False,1000000.0,1000000.0,0,-77.90199999999972,34.302999999999734
POINT (-77.90099999999971 34.302999999999734),13619,False,False,False,False,1000000.0,1000000.0,0,-77.90099999999971,34.302999999999734
POINT (-77.89999999999971 34.302999999999734),13620,False,False,False,False,1000000.0,1000000.0,0,-77.89999999999971,34.302999999999734
POINT (-77.8989999999997 34.302999999999734),13621,False,False,False,False,1000000.0,1000000.0,0,-77.8989999999997,34.302999999999734
POINT (-77.8979999999997 34.302999999999734),13622,False,False,False,False,1000000.0,1000000.0,0,-77.8979999999997,34.302999999999734
POINT (-77.8969999999997 34.302999999999734),13623,False,False,False,False,1000000.0,1000000.0,0,-77.8969999999997,34.302999999999734
POINT (-77.89599999999969 34.302999999999734),13624,False,False,False,False,1000000.0,1000000.0,0,-77.89599999999969,34.302999999999734
POINT (-77.89499999999968 34.302999999999734),13625,False,False,False,False,1000000.0,1000000.0,0,-77.89499999999968,34.302999999999734
POINT (-77.89399999999968 34.302999999999734),13626,False,False,False,False,1000000.0,1000000.0,0,-77.89399999999968,34.302999999999734
POINT (-77.89299999999967 34.302999999999734),13627,False,False,False,False,1000000.0,1000000.0,0,-77.89299999999967,34.302999999999734
POINT (-77.89199999999967 34.302999999999734),13628,False,False,False,False,1000000.0,1000000.0,0,-77.89199999999967,34.302999999999734
POINT (-77.89099999999966 34.302999999999734),13629,False,False,False,False,1000000.0,1000000.0,0,-77.89099999999966,34.302999999999734
POINT (-77.88999999999966 34.302999999999734),13630,False,False,False,False,1000000.0,1000000.0,0,-77.88999999999966,34.302999999999734
POINT (-77.88899999999965 34.302999999999734),13631,False,False,False,False,1000000.0,1000000.0,0,-77.88899999999965,34.302999999999734
POINT (-77.88799999999965 34.302999999999734),13632,False,False,False,False,1000000.0,1000000.0,0,-77.88799999999965,34.302999999999734
POINT (-77.88699999999965 34.302999999999734),13633,False,False,False,False,1000000.0,1000000.0,0,-77.88699999999965,34.302999999999734
POINT (-77.88599999999964 34.302999999999734),13634,False,False,False,False,1000000.0,1000000.0,0,-77.88599999999964,34.302999999999734
POINT (-77.88499999999964 34.302999999999734),13635,False,False,False,False,1000000.0,1000000.0,0,-77.88499999999964,34.302999999999734
POINT (-77.88399999999963 34.302999999999734),13636,False,False,False,False,1000000.0,1000000.0,0,-77.88399999999963,34.302999999999734
POINT (-77.88299999999963 34.302999999999734),13637,False,False,False,False,1000000.0,1000000.0,0,-77.88299999999963,34.302999999999734
POINT (-77.88199999999962 34.302999999999734),13638,False,False,False,False,1000000.0,1000000.0,0,-77.88199999999962,34.302999999999734
POINT (-77.88099999999962 34.302999999999734),13639,False,False,False,False,1000000.0,1000000.0,0,-77.88099999999962,34.302999999999734
POINT (-77.87999999999961 34.302999999999734),13640,False,False,False,False,1000000.0,1000000.0,0,-77.87999999999961,34.302999999999734
POINT (-77.8789999999996 34.302999999999734),13641,False,False,False,False,1000000.0,1000000.0,0,-77.8789999999996,34.302999999999734
POINT (-77.8779999999996 34.302999999999734),13642,False,False,False,False,1000000.0,1000000.0,0,-77.8779999999996,34.302999999999734
POINT (-77.8769999999996 34.302999999999734),13643,False,False,False,False,1000000.0,1000000.0,0,-77.8769999999996,34.302999999999734
POINT (-77.87599999999959 34.302999999999734),13644,False,False,False,False,1000000.0,1000000.0,0,-77.87599999999959,34.302999999999734
POINT (-77.87499999999959 34.302999999999734),13645,False,False,False,False,1000000.0,1000000.0,0,-77.87499999999959,34.302999999999734
POINT (-77.87399999999958 34.302999999999734),13646,False,False,False,False,1000000.0,1000000.0,0,-77.87399999999958,34.302999999999734
POINT (-77.87299999999958 34.302999999999734),13647,False,False,False,False,1000000.0,1000000.0,0,-77.87299999999958,34.302999999999734
POINT (-77.87199999999957 34.302999999999734),13648,False,False,False,False,1000000.0,1000000.0,0,-77.87199999999957,34.302999999999734
POINT (-77.87099999999957 34.302999999999734),13649,False,False,False,False,1000000.0,1000000.0,0,-77.87099999999957,34.302999999999734
POINT (-77.86999999999956 34.302999999999734),13650,False,False,False,False,1000000.0,1000000.0,0,-77.86999999999956,34.302999999999734
POINT (-77.86899999999956 34.302999999999734),13651,False,False,False,False,1000000.0,1000000.0,0,-77.86899999999956,34.302999999999734
POINT (-77.86799999999955 34.302999999999734),13652,False,False,False,False,1000000.0,1000000.0,0,-77.86799999999955,34.302999999999734
POINT (-77.86699999999955 34.302999999999734),13653,False,False,False,False,1000000.0,1000000.0,0,-77.86699999999955,34.302999999999734
POINT (-77.86599999999954 34.302999999999734),13654,False,False,False,False,1000000.0,1000000.0,0,-77.86599999999954,34.302999999999734
POINT (-77.86499999999954 34.302999999999734),13655,False,False,False,False,1000000.0,1000000.0,0,-77.86499999999954,34.302999999999734
POINT (-77.86399999999954 34.302999999999734),13656,False,False,False,False,1000000.0,1000000.0,0,-77.86399999999954,34.302999999999734
POINT (-77.86299999999953 34.302999999999734),13657,False,False,False,False,1000000.0,1000000.0,0,-77.86299999999953,34.302999999999734
POINT (-77.86199999999953 34.302999999999734),13658,False,False,False,False,1000000.0,1000000.0,0,-77.86199999999953,34.302999999999734
POINT (-77.86099999999952 34.302999999999734),13659,False,False,False,False,1000000.0,1000000.0,0,-77.86099999999952,34.302999999999734
POINT (-77.85999999999952 34.302999999999734),13660,False,False,False,False,1000000.0,1000000.0,0,-77.85999999999952,34.302999999999734
POINT (-77.85899999999951 34.302999999999734),13661,False,False,False,False,1000000.0,1000000.0,0,-77.85899999999951,34.302999999999734
POINT (-77.8579999999995 34.302999999999734),13662,False,False,False,False,1000000.0,1000000.0,0,-77.8579999999995,34.302999999999734
POINT (-77.8569999999995 34.302999999999734),13663,False,False,False,False,1000000.0,1000000.0,0,-77.8569999999995,34.302999999999734
POINT (-77.8559999999995 34.302999999999734),13664,False,False,False,False,1000000.0,1000000.0,0,-77.8559999999995,34.302999999999734
POINT (-77.85499999999949 34.302999999999734),13665,False,False,False,False,1000000.0,1000000.0,0,-77.85499999999949,34.302999999999734
POINT (-77.85399999999949 34.302999999999734),13666,False,False,False,False,1000000.0,1000000.0,0,-77.85399999999949,34.302999999999734
POINT (-77.85299999999948 34.302999999999734),13667,False,False,False,False,1000000.0,1000000.0,0,-77.85299999999948,34.302999999999734
POINT (-77.85199999999948 34.302999999999734),13668,False,False,False,False,1000000.0,1000000.0,0,-77.85199999999948,34.302999999999734
POINT (-77.85099999999947 34.302999999999734),13669,False,False,False,False,1000000.0,1000000.0,0,-77.85099999999947,34.302999999999734
POINT (-77.84999999999947 34.302999999999734),13670,False,False,False,False,1000000.0,1000000.0,0,-77.84999999999947,34.302999999999734
POINT (-77.84899999999946 34.302999999999734),13671,False,False,False,False,1000000.0,1000000.0,0,-77.84899999999946,34.302999999999734
POINT (-77.84799999999946 34.302999999999734),13672,False,False,False,False,1000000.0,1000000.0,0,-77.84799999999946,34.302999999999734
POINT (-77.84699999999945 34.302999999999734),13673,False,False,False,False,1000000.0,1000000.0,0,-77.84699999999945,34.302999999999734
POINT (-77.84599999999945 34.302999999999734),13674,False,False,False,False,1000000.0,1000000.0,0,-77.84599999999945,34.302999999999734
POINT (-77.84499999999944 34.302999999999734),13675,False,False,False,False,1000000.0,1000000.0,0,-77.84499999999944,34.302999999999734
POINT (-77.84399999999944 34.302999999999734),13676,False,False,False,False,1000000.0,1000000.0,0,-77.84399999999944,34.302999999999734
POINT (-77.84299999999944 34.302999999999734),13677,False,False,False,False,1000000.0,1000000.0,0,-77.84299999999944,34.302999999999734
POINT (-77.84199999999943 34.302999999999734),13678,False,False,False,False,1000000.0,1000000.0,0,-77.84199999999943,34.302999999999734
POINT (-77.84099999999943 34.302999999999734),13679,False,False,False,False,1000000.0,1000000.0,0,-77.84099999999943,34.302999999999734
POINT (-77.96 34.30399999999973),13680,False,False,False,False,1000000.0,1000000.0,0,-77.96,34.30399999999973
POINT (-77.95899999999999 34.30399999999973),13681,False,False,False,False,1000000.0,1000000.0,0,-77.95899999999999,34.30399999999973
POINT (-77.95799999999998 34.30399999999973),13682,False,False,False,False,1000000.0,1000000.0,0,-77.95799999999998,34.30399999999973
POINT (-77.95699999999998 34.30399999999973),13683,False,False,False,False,1000000.0,1000000.0,0,-77.95699999999998,34.30399999999973
POINT (-77.95599999999997 34.30399999999973),13684,False,False,False,False,1000000.0,1000000.0,0,-77.95599999999997,34.30399999999973
POINT (-77.95499999999997 34.30399999999973),13685,False,False,False,False,1000000.0,1000000.0,0,-77.95499999999997,34.30399999999973
POINT (-77.95399999999997 34.30399999999973),13686,False,False,False,False,1000000.0,1000000.0,0,-77.95399999999997,34.30399999999973
POINT (-77.95299999999996 34.30399999999973),13687,False,False,False,False,1000000.0,1000000.0,0,-77.95299999999996,34.30399999999973
POINT (-77.95199999999996 34.30399999999973),13688,False,False,False,False,1000000.0,1000000.0,0,-77.95199999999996,34.30399999999973
POINT (-77.95099999999995 34.30399999999973),13689,False,False,False,False,1000000.0,1000000.0,0,-77.95099999999995,34.30399999999973
POINT (-77.94999999999995 34.30399999999973),13690,False,False,False,False,1000000.0,1000000.0,0,-77.94999999999995,34.30399999999973
POINT (-77.94899999999994 34.30399999999973),13691,False,False,False,False,1000000.0,1000000.0,0,-77.94899999999994,34.30399999999973
POINT (-77.94799999999994 34.30399999999973),13692,False,False,False,False,1000000.0,1000000.0,0,-77.94799999999994,34.30399999999973
POINT (-77.94699999999993 34.30399999999973),13693,False,False,False,False,1000000.0,1000000.0,0,-77.94699999999993,34.30399999999973
POINT (-77.94599999999993 34.30399999999973),13694,False,False,False,False,1000000.0,1000000.0,0,-77.94599999999993,34.30399999999973
POINT (-77.94499999999992 34.30399999999973),13695,False,False,False,False,1000000.0,1000000.0,0,-77.94499999999992,34.30399999999973
POINT (-77.94399999999992 34.30399999999973),13696,False,False,False,False,1000000.0,1000000.0,0,-77.94399999999992,34.30399999999973
POINT (-77.94299999999991 34.30399999999973),13697,False,False,False,False,1000000.0,1000000.0,0,-77.94299999999991,34.30399999999973
POINT (-77.94199999999991 34.30399999999973),13698,False,False,False,False,1000000.0,1000000.0,0,-77.94199999999991,34.30399999999973
POINT (-77.9409999999999 34.30399999999973),13699,False,False,False,False,1000000.0,1000000.0,0,-77.9409999999999,34.30399999999973
POINT (-77.9399999999999 34.30399999999973),13700,False,False,False,False,1000000.0,1000000.0,0,-77.9399999999999,34.30399999999973
POINT (-77.9389999999999 34.30399999999973),13701,False,False,False,False,1000000.0,1000000.0,0,-77.9389999999999,34.30399999999973
POINT (-77.93799999999989 34.30399999999973),13702,False,False,False,False,1000000.0,1000000.0,0,-77.93799999999989,34.30399999999973
POINT (-77.93699999999988 34.30399999999973),13703,False,False,False,False,1000000.0,1000000.0,0,-77.93699999999988,34.30399999999973
POINT (-77.93599999999988 34.30399999999973),13704,False,False,False,False,1000000.0,1000000.0,0,-77.93599999999988,34.30399999999973
POINT (-77.93499999999987 34.30399999999973),13705,False,False,False,False,1000000.0,1000000.0,0,-77.93499999999987,34.30399999999973
POINT (-77.93399999999987 34.30399999999973),13706,False,False,False,False,1000000.0,1000000.0,0,-77.93399999999987,34.30399999999973
POINT (-77.93299999999986 34.30399999999973),13707,False,False,False,False,1000000.0,1000000.0,0,-77.93299999999986,34.30399999999973
POINT (-77.93199999999986 34.30399999999973),13708,False,False,False,False,1000000.0,1000000.0,0,-77.93199999999986,34.30399999999973
POINT (-77.93099999999986 34.30399999999973),13709,False,False,False,False,1000000.0,1000000.0,0,-77.93099999999986,34.30399999999973
POINT (-77.92999999999985 34.30399999999973),13710,False,False,False,False,1000000.0,1000000.0,0,-77.92999999999985,34.30399999999973
POINT (-77.92899999999985 34.30399999999973),13711,False,False,False,False,1000000.0,1000000.0,0,-77.92899999999985,34.30399999999973
POINT (-77.92799999999984 34.30399999999973),13712,False,False,False,False,1000000.0,1000000.0,0,-77.92799999999984,34.30399999999973
POINT (-77.92699999999984 34.30399999999973),13713,False,False,False,False,1000000.0,1000000.0,0,-77.92699999999984,34.30399999999973
POINT (-77.92599999999983 34.30399999999973),13714,False,False,False,False,1000000.0,1000000.0,0,-77.92599999999983,34.30399999999973
POINT (-77.92499999999983 34.30399999999973),13715,False,False,False,False,1000000.0,1000000.0,0,-77.92499999999983,34.30399999999973
POINT (-77.92399999999982 34.30399999999973),13716,False,False,False,False,1000000.0,1000000.0,0,-77.92399999999982,34.30399999999973
POINT (-77.92299999999982 34.30399999999973),13717,False,False,False,False,1000000.0,1000000.0,0,-77.92299999999982,34.30399999999973
POINT (-77.92199999999981 34.30399999999973),13718,False,False,False,False,1000000.0,1000000.0,0,-77.92199999999981,34.30399999999973
POINT (-77.92099999999981 34.30399999999973),13719,False,False,False,False,1000000.0,1000000.0,0,-77.92099999999981,34.30399999999973
POINT (-77.9199999999998 34.30399999999973),13720,False,False,False,False,1000000.0,1000000.0,0,-77.9199999999998,34.30399999999973
POINT (-77.9189999999998 34.30399999999973),13721,False,False,False,False,1000000.0,1000000.0,0,-77.9189999999998,34.30399999999973
POINT (-77.9179999999998 34.30399999999973),13722,False,False,False,False,1000000.0,1000000.0,0,-77.9179999999998,34.30399999999973
POINT (-77.91699999999979 34.30399999999973),13723,False,False,False,False,1000000.0,1000000.0,0,-77.91699999999979,34.30399999999973
POINT (-77.91599999999978 34.30399999999973),13724,False,False,False,False,1000000.0,1000000.0,0,-77.91599999999978,34.30399999999973
POINT (-77.91499999999978 34.30399999999973),13725,False,False,False,False,1000000.0,1000000.0,0,-77.91499999999978,34.30399999999973
POINT (-77.91399999999977 34.30399999999973),13726,False,False,False,False,1000000.0,1000000.0,0,-77.91399999999977,34.30399999999973
POINT (-77.91299999999977 34.30399999999973),13727,False,False,False,False,1000000.0,1000000.0,0,-77.91299999999977,34.30399999999973
POINT (-77.91199999999976 34.30399999999973),13728,False,False,False,False,1000000.0,1000000.0,0,-77.91199999999976,34.30399999999973
POINT (-77.91099999999976 34.30399999999973),13729,False,False,False,False,1000000.0,1000000.0,0,-77.91099999999976,34.30399999999973
POINT (-77.90999999999976 34.30399999999973),13730,False,False,False,False,1000000.0,1000000.0,0,-77.90999999999976,34.30399999999973
POINT (-77.90899999999975 34.30399999999973),13731,False,False,False,False,1000000.0,1000000.0,0,-77.90899999999975,34.30399999999973
POINT (-77.90799999999975 34.30399999999973),13732,False,False,False,False,1000000.0,1000000.0,0,-77.90799999999975,34.30399999999973
POINT (-77.90699999999974 34.30399999999973),13733,False,False,False,False,1000000.0,1000000.0,0,-77.90699999999974,34.30399999999973
POINT (-77.90599999999974 34.30399999999973),13734,False,False,False,False,1000000.0,1000000.0,0,-77.90599999999974,34.30399999999973
POINT (-77.90499999999973 34.30399999999973),13735,False,False,False,False,1000000.0,1000000.0,0,-77.90499999999973,34.30399999999973
POINT (-77.90399999999973 34.30399999999973),13736,False,False,False,False,1000000.0,1000000.0,0,-77.90399999999973,34.30399999999973
